Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,RawScore,MainScore,MainBand
Pascal Klemens,Hertha BSC,de Bundesliga,DF,17,90,1.0,,,,,,,,,Below Big-5 Level
Mateusz Klich,Leeds United,eng Premier League,Off_MF,32,280,3.1,,,,,,,,,Below Big-5 Level
Lukas Klostermann,RB Leipzig,de Bundesliga,DF,26,907,10.1,,,,,543.3723464628067,Top Starter,543.3723464628067,437.0,Top Starter
Justin Kluivert,Valencia,es La Liga,FW,23,1447,16.1,448.22121612402935,Top Starter,,,,,448.22121612402935,532.6,Top Starter
Ansgar Knauff,Eint Frankfurt,de Bundesliga,DF,20,1286,14.3,,,,,603.9941927990392,Top Starter,603.9941927990392,549.5,Top Starter
Robin Knoche,Union Berlin,de Bundesliga,DF,30,2873,31.9,,,,,593.7755044324953,Top Starter,593.7755044324953,530.5,Top Starter
Robin Koch,Leeds United,eng Premier League,DF,26,3175,35.3,,,,,593.9608374670896,Top Starter,593.9608374670896,565.0,Top Starter
Rudy Kohon,Troyes,fr Ligue 1,DF,18,64,0.7,,,,,,,,,Below Big-5 Level
Dominik Kohr,Mainz 05,de Bundesliga,MF,28,2292,25.5,,,377.70779215051664,Solid Squad Player,,,377.70779215051664,357.3,Solid Squad Player
Koke,Atlético Madrid,es La Liga,MF,30,2545,28.3,,,479.4637834634443,Top Starter,,,479.4637834634443,514.5,Top Starter
Sead Kolašinac,Marseille,fr Ligue 1,DF,29,2214,24.6,,,,,625.9118900076659,Top Starter,625.9118900076659,542.3,Top Starter
Luca Koleosho,Espanyol,es La Liga,FW,17,59,0.7,,,,,,,,,Below Big-5 Level
Randal Kolo Muani,Eint Frankfurt,de Bundesliga,FW,23,2631,29.2,698.0072310106451,Top Starter,,,,,698.0072310106451,823.5,World Class
Timothée Kolodziejczak,Schalke 04,de Bundesliga,DF,30,25,0.3,,,,,,,,,Below Big-5 Level
Cheick Konaté,Clermont Foot,fr Ligue 1,DF,18,572,6.4,,,,,705.2415312390672,Top Starter,705.2415312390672,683.4,Top Starter
Ibrahima Konaté,Liverpool,eng Premier League,DF,23,1552,17.2,,,,,676.65964320095,Top Starter,676.65964320095,723.2,Top Starter
Geoffrey Kondogbia,Atlético Madrid,es La Liga,MF,29,1006,11.2,,,514.6384479138237,Top Starter,,,514.6384479138237,563.4,Top Starter
Ibrahima Koné,Lorient,fr Ligue 1,FW,23,1577,17.5,326.6235003386706,Solid Squad Player,,,,,326.6235003386706,348.9,Solid Squad Player
Manu Koné,Gladbach,de Bundesliga,MF,21,2608,29.0,,,430.58278953213295,Top Starter,,,430.58278953213295,428.6,Top Starter
Youssouf Koné,Ajaccio,fr Ligue 1,DF,27,916,10.2,,,,,641.7249534462129,Top Starter,641.7249534462129,570.4,Top Starter
Ezri Konsa,Aston Villa,eng Premier League,DF,24,3322,36.9,,,,,462.8444406366188,Top Starter,462.8444406366188,314.1,Solid Squad Player
Teun Koopmeiners,Atalanta,it Serie A,MF,24,2858,31.8,,,745.6483343100552,Top Starter,,,745.6483343100552,853.4,World Class
Odilon Kossounou,Leverkusen,de Bundesliga,DF,21,1523,16.9,,,,,638.2003520187309,Top Starter,638.2003520187309,613.0,Top Starter
Filip Kostić,Juventus,it Serie A,DF,29,2564,28.5,,,,,370.35615314356386,Solid Squad Player,370.35615314356386,115.9,Below Big-5 Level
Filip Kostić,Eint Frankfurt,de Bundesliga,DF,29,74,0.8,,,,,,,,,Below Big-5 Level
Christian Kouamé,Fiorentina,it Serie A,FW,24,1866,20.7,433.65776697988304,Top Starter,,,,,433.65776697988304,497.5,Top Starter
Rominigue Kouamé,Troyes,fr Ligue 1,MF,25,2661,29.6,,,447.35882900550075,Top Starter,,,447.35882900550075,426.3,Top Starter
Kalidou Koulibaly,Chelsea,eng Premier League,DF,31,1800,20.0,,,,,780.4209331653617,World Class,780.4209331653617,921.7,Exceptional
Jules Koundé,Barcelona,es La Liga,DF,23,2426,27.0,,,,,493.46749799618374,Top Starter,493.46749799618374,372.7,Solid Squad Player
Boubakar Kouyaté,Montpellier,fr Ligue 1,DF,25,1256,14.0,,,,,769.199005927799,World Class,769.199005927799,797.2,World Class
Cheikhou Kouyaté,Nott'ham Forest,eng Premier League,Def_MF,32,882,9.8,,,,,708.3097489867026,Top Starter,708.3097489867026,583.4,Top Starter
Mateo Kovačić,Chelsea,eng Premier League,MF,28,1707,19.0,,,633.6438391782208,Top Starter,,,633.6438391782208,728.8,Top Starter
Viktor Kovalenko,Spezia,it Serie A,Off_MF,26,548,6.1,239.20074535791156,Solid Squad Player,,,,,239.20074535791156,207.2,Solid Squad Player
Soichiro Kozuki,Schalke 04,de Bundesliga,FW,21,379,4.2,,,,,,,,,Below Big-5 Level
Alex Král,Schalke 04,de Bundesliga,MF,24,2357,26.2,,,259.85120815675253,Solid Squad Player,,,259.85120815675253,198.4,Below Big-5 Level
Andrej Kramarić,Hoffenheim,de Bundesliga,Off_MF,31,2386,26.5,558.3615635337559,Top Starter,,,,,558.3615635337559,612.3,Top Starter
Christoph Kramer,Gladbach,de Bundesliga,MF,31,2222,24.7,,,321.3066959242114,Solid Squad Player,,,321.3066959242114,281.3,Solid Squad Player
Tom Krauß,Schalke 04,de Bundesliga,MF,21,2514,27.9,,,329.5887182378633,Solid Squad Player,,,329.5887182378633,292.4,Solid Squad Player
Rasmus Kristensen,Leeds United,eng Premier League,DF,25,1960,21.8,,,,,712.2470991715717,Top Starter,712.2470991715717,791.3,World Class
Julian Kristoffersen,Salernitana,it Serie A,FW,25,18,0.2,,,,,,,,,Below Big-5 Level
Raimonds Krollis,Spezia,it Serie A,FW,20,36,0.4,,,,,,,,,Below Big-5 Level
Toni Kroos,Real Madrid,es La Liga,MF,32,2155,23.9,,,831.3853577439597,World Class,,,831.3853577439597,1000.0,Exceptional
Rade Krunić,Milan,it Serie A,MF,28,1657,18.4,,,415.4108981391422,Top Starter,,,415.4108981391422,408.1,Top Starter
Max Kruse,Wolfsburg,de Bundesliga,Off_MF,34,272,3.0,,,,,,,,,Below Big-5 Level
Lukas Kübler,Freiburg,de Bundesliga,DF,29,1639,18.2,,,,,658.1112442633695,Top Starter,658.1112442633695,649.9,Top Starter
Takefusa Kubo,Real Sociedad,es La Liga,FW,21,2439,27.1,497.2664388684633,Top Starter,,,,,497.2664388684633,594.9,Top Starter
Dejan Kulusevski,Tottenham,eng Premier League,Off_MF,22,2067,23.0,514.6789669245342,Top Starter,,,,,514.6789669245342,577.1,Top Starter
Sael Kumbedi,Lyon,fr Ligue 1,DF,17,1320,14.7,,,,,584.4216821837229,Top Starter,584.4216821837229,468.4,Top Starter
Marash Kumbulla,Roma,it Serie A,DF,22,259,2.9,,,,,,,,,Below Big-5 Level
Pierre Kunde,Bochum,de Bundesliga,MF,27,377,4.2,,,,,,,,,Below Big-5 Level
Alou Kuol,Stuttgart,de Bundesliga,FW,21,5,0.1,,,,,,,,,Below Big-5 Level
Layvin Kurzawa,Fulham,eng Premier League,DF,29,135,1.5,,,,,,,,,Below Big-5 Level
Khvicha Kvaratskhelia,Napoli,it Serie A,FW,21,2518,28.0,638.3455167123898,Top Starter,,,,,638.3455167123898,749.9,Top Starter
Grejohn Kyei,Clermont Foot,fr Ligue 1,FW,26,2232,24.8,350.22078378527493,Solid Squad Player,,,,,350.22078378527493,376.8,Solid Squad Player
Daniel Kyereh,Freiburg,de Bundesliga,Off_MF,26,559,6.2,414.450786408915,Top Starter,,,,,414.450786408915,429.6,Top Starter
Giorgos Kyriakopoulos,Bologna,it Serie A,DF,26,704,7.8,,,,,434.1934310389026,Top Starter,434.1934310389026,234.4,Solid Squad Player
Giorgos Kyriakopoulos,Sassuolo,it Serie A,FW,26,766,8.5,310.6486605120734,Solid Squad Player,,,,,310.6486605120734,345.8,Solid Squad Player
César de la Hoz,Almería,es La Liga,Def_MF,30,1673,18.6,,,,,495.8771427890232,Top Starter,495.8771427890232,280.6,Solid Squad Player
Luca de la Torre,Celta Vigo,es La Liga,Off_MF,24,1481,16.5,243.2610969284461,Solid Squad Player,,,,,243.2610969284461,221.9,Solid Squad Player
Rémy Labeau Lascary,Lens,fr Ligue 1,FW,19,123,1.4,,,,,,,,,Below Big-5 Level
Gaëtan Laborde,Nice,fr Ligue 1,FW,28,2506,27.8,596.1696165161875,Top Starter,,,,,596.1696165161875,667.6,Top Starter
Gaëtan Laborde,Rennes,fr Ligue 1,FW,28,249,2.8,,,,,,,,,Below Big-5 Level
Alexandre Lacazette,Lyon,fr Ligue 1,FW,31,2929,32.5,772.4329080461492,World Class,,,,,772.4329080461492,876.0,World Class
Qazim Laçi,Ajaccio,fr Ligue 1,MF,26,212,2.4,,,,,,,,,Below Big-5 Level
Maxence Lacroix,Wolfsburg,de Bundesliga,DF,22,1627,18.1,,,,,652.854482025889,Top Starter,652.854482025889,640.2,Top Starter
Aïssa Laïdouni,Union Berlin,de Bundesliga,MF,25,871,9.7,,,369.9863905146214,Solid Squad Player,,,369.9863905146214,346.9,Solid Squad Player
Konrad Laimer,RB Leipzig,de Bundesliga,MF,25,1468,16.3,,,579.4324791958176,Top Starter,,,579.4324791958176,629.3,Top Starter
Stefan Lainer,Gladbach,de Bundesliga,DF,29,817,9.1,,,,,597.6786480085972,Top Starter,597.6786480085972,537.8,Top Starter
Kenny Lala,Brest,fr Ligue 1,DF,30,1417,15.7,,,,,570.9051835393819,Top Starter,570.9051835393819,444.4,Top Starter
Adam Lallana,Brighton,eng Premier League,Off_MF,34,722,8.0,459.14635138234627,Top Starter,,,,,459.14635138234627,504.4,Top Starter
Vassilis Lambropoulos,Bochum,de Bundesliga,DF,32,627,7.0,,,,,682.9445320956454,Top Starter,682.9445320956454,696.0,Top Starter
Érik Lamela,Sevilla,es La Liga,FW,30,1844,20.5,387.68615411370075,Solid Squad Player,,,,,387.68615411370075,455.6,Top Starter
Mohamed Lamine Bayo,Lille,fr Ligue 1,FW,24,651,7.2,669.0855727233436,Top Starter,,,,,669.0855727233436,753.8,World Class
Sam Lammers,Sampdoria,it Serie A,FW,25,1100,12.2,241.75625166591007,Solid Squad Player,,,,,241.75625166591007,260.9,Solid Squad Player
Sam Lammers,Empoli,it Serie A,FW,25,883,9.8,262.00082535774703,Solid Squad Player,,,,,262.00082535774703,285.8,Solid Squad Player
Tariq Lamptey,Brighton,eng Premier League,DF,21,453,5.0,,,,,585.9467946711379,Top Starter,585.9467946711379,549.6,Top Starter
Manuel Lanzini,West Ham,eng Premier League,MF,29,252,2.8,,,,,,,,,Below Big-5 Level
Aymeric Laporte,Manchester City,eng Premier League,DF,28,993,11.0,,,,,468.0072260880123,Top Starter,468.0072260880123,324.0,Solid Squad Player
Julien Laporte,Lorient,fr Ligue 1,DF,28,1654,18.4,,,,,653.7471638352309,Top Starter,653.7471638352309,591.8,Top Starter
Cyle Larin,Valladolid,es La Liga,FW,27,1469,16.3,509.0632110328591,Top Starter,,,,,509.0632110328591,609.9,Top Starter
Juan Larios,Southampton,eng Premier League,DF,18,152,1.7,,,,,,,,,Below Big-5 Level
Yasser Larouci,Troyes,fr Ligue 1,DF,21,1797,20.0,,,,,454.15089105546224,Top Starter,454.15089105546224,236.6,Solid Squad Player
Jordan Larsson,Schalke 04,de Bundesliga,FW,25,463,5.1,154.97535912760827,Below Big-5 Level,,,,,154.97535912760827,153.8,Below Big-5 Level
Kevin Lasagna,Hellas Verona,it Serie A,FW,29,1572,17.5,279.10369300462185,Solid Squad Player,,,,,279.10369300462185,306.9,Solid Squad Player
Jamaal Lascelles,Newcastle Utd,eng Premier League,DF,28,218,2.4,,,,,,,,,Below Big-5 Level
Juanmi Latasa,Getafe,es La Liga,FW,21,448,5.0,301.8469765528589,Solid Squad Player,,,,,301.8469765528589,346.5,Solid Squad Player
Toni Lato,Valencia,es La Liga,DF,24,914,10.2,,,,,426.91504632859466,Top Starter,426.91504632859466,245.4,Solid Squad Player
Danny Latza,Schalke 04,de Bundesliga,MF,32,853,9.5,,,346.7617261524708,Solid Squad Player,,,346.7617261524708,315.6,Solid Squad Player
Armand Lauriente,Sassuolo,it Serie A,FW,23,2175,24.2,527.149631407237,Top Starter,,,,,527.149631407237,612.8,Top Starter
Armand Lauriente,Lorient,fr Ligue 1,FW,23,266,3.0,,,,,,,,,Below Big-5 Level
Roméo Lavia,Southampton,eng Premier League,MF,18,2221,24.7,,,327.902853021741,Solid Squad Player,,,327.902853021741,303.8,Solid Squad Player
Lázaro,Almería,es La Liga,FW,20,716,8.0,702.3172905525846,Top Starter,,,,,702.3172905525846,855.6,World Class
Valentino Lazaro,Torino,it Serie A,DF,26,1373,15.3,,,,,303.7360423402539,Solid Squad Player,303.7360423402539,0.0,Below Big-5 Level
Marko Lazetić,Milan,it Serie A,FW,18,9,0.1,,,,,,,,,Below Big-5 Level
Darko Lazović,Hellas Verona,it Serie A,Off_MF,31,2242,24.9,518.5068171048824,Top Starter,,,,,518.5068171048824,561.7,Top Starter
Manuel Lazzari,Lazio,it Serie A,DF,28,1879,20.9,,,,,460.41489508650835,Top Starter,460.41489508650835,283.0,Solid Squad Player
Théo Le Bris,Lorient,fr Ligue 1,Off_MF,19,1452,16.1,312.3160886304472,Solid Squad Player,,,,,312.3160886304472,283.6,Solid Squad Player
Julien Le Cardinal,Lens,fr Ligue 1,DF,24,165,1.8,,,,,,,,,Below Big-5 Level
Jérémy Le Douaron,Brest,fr Ligue 1,Off_MF,24,2071,23.0,584.3076082486667,Top Starter,,,,,584.3076082486667,614.7,Top Starter
Enzo Le Fée,Lorient,fr Ligue 1,MF,22,3028,33.6,,,866.9534808225285,World Class,,,866.9534808225285,968.7,Exceptional
Vincent Le Goff,Lorient,fr Ligue 1,DF,32,3330,37.0,,,,,516.515468737711,Top Starter,516.515468737711,347.6,Solid Squad Player
Maxime Le Marchand,Strasbourg,fr Ligue 1,DF,32,2015,22.4,,,,,657.4824183824256,Top Starter,657.4824183824256,598.5,Top Starter
Robin Le Normand,Real Sociedad,es La Liga,DF,25,2796,31.1,,,,,514.2969370416649,Top Starter,514.2969370416649,412.5,Top Starter
Rafael Leão,Milan,it Serie A,FW,23,2421,26.9,800.1256045583735,World Class,,,,,800.1256045583735,949.4,Exceptional
Paolo Lebas,Ajaccio,fr Ligue 1,MF,19,55,0.6,,,,,,,,,Below Big-5 Level
Pierre Lees-Melou,Brest,fr Ligue 1,MF,29,2767,30.7,,,585.9386913342097,Top Starter,,,585.9386913342097,605.5,Top Starter
Diogo Leite,Union Berlin,de Bundesliga,DF,23,2254,25.0,,,,,560.2356275208721,Top Starter,560.2356275208721,468.3,Top Starter
Maxim Leitsch,Mainz 05,de Bundesliga,DF,24,663,7.4,,,,,626.0701304016609,Top Starter,626.0701304016609,590.5,Top Starter
Florian Lejeune,Rayo Vallecano,es La Liga,DF,31,2565,28.5,,,,,432.8010726907825,Top Starter,432.8010726907825,256.6,Solid Squad Player
Iñigo Lekue,Athletic Club,es La Liga,DF,29,1321,14.7,,,,,516.6318892268331,Top Starter,516.6318892268331,417.0,Top Starter
Thomas Lemar,Atlético Madrid,es La Liga,MF,26,1252,13.9,,,766.9389860489488,World Class,,,766.9389860489488,914.1,Exceptional
Félix Lemaréchal,Brest,fr Ligue 1,Off_MF,18,288,3.2,,,,,,,,,Below Big-5 Level
Dexter Lembikisa,Wolves,eng Premier League,DF,18,23,0.3,,,,,,,,,Below Big-5 Level
Mario Lemina,Wolves,eng Premier League,Def_MF,28,1299,14.4,,,,,700.4315806145074,Top Starter,700.4315806145074,572.2,Top Starter
Mario Lemina,Nice,fr Ligue 1,MF,28,838,9.3,,,355.0038505769389,Solid Squad Player,,,355.0038505769389,307.0,Solid Squad Player
Tim Lemperle,Köln,de Bundesliga,FW,20,132,1.5,,,,,,,,,Below Big-5 Level
Clément Lenglet,Tottenham,eng Premier League,DF,27,2019,22.4,,,,,569.4982488821504,Top Starter,569.4982488821504,518.2,Top Starter
Christopher Lenz,Eint Frankfurt,de Bundesliga,DF,27,1290,14.3,,,,,640.9770343321997,Top Starter,640.9770343321997,618.1,Top Starter
Sergio León,Valladolid,es La Liga,FW,33,1334,14.8,359.9148738467623,Solid Squad Player,,,,,359.9148738467623,420.3,Top Starter
Johann Lepenant,Lyon,fr Ligue 1,MF,19,1933,21.5,,,467.43263614197446,Top Starter,,,467.43263614197446,452.3,Top Starter
Mehdi Léris,Sampdoria,it Serie A,Off_MF,24,2460,27.3,202.44899103479221,Solid Squad Player,,,,,202.44899103479221,160.5,Below Big-5 Level
Jefferson Lerma,Bournemouth,eng Premier League,MF,27,3252,36.1,,,337.41534680181195,Solid Squad Player,,,337.41534680181195,317.0,Solid Squad Player
Léo Leroy,Montpellier,fr Ligue 1,MF,22,1192,13.2,,,391.71070663846723,Solid Squad Player,,,391.71070663846723,354.4,Solid Squad Player
Ruan Levine,Ajaccio,fr Ligue 1,Off_MF,23,24,0.3,,,,,,,,,Below Big-5 Level
Robert Lewandowski,Barcelona,es La Liga,FW,33,2847,31.6,809.4957342757829,World Class,,,,,809.4957342757829,991.9,Exceptional
Jamie Leweling,Union Berlin,de Bundesliga,FW,21,265,2.9,,,,,,,,,Below Big-5 Level
Jamal Lewis,Newcastle Utd,eng Premier League,DF,24,11,0.1,,,,,,,,,Below Big-5 Level
Rico Lewis,Manchester City,eng Premier League,DF,17,903,10.0,,,,,414.63824575047425,Top Starter,414.63824575047425,221.9,Solid Squad Player
Keane Lewis-Potter,Brentford,eng Premier League,FW,21,321,3.6,,,,,,,,,Below Big-5 Level
Dimitri Liénard,Strasbourg,fr Ligue 1,DF,34,1543,17.1,,,,,614.799453884863,Top Starter,614.799453884863,522.5,Top Starter
Philipp Lienhart,Freiburg,de Bundesliga,DF,26,2498,27.8,,,,,553.9581802479138,Top Starter,553.9581802479138,456.6,Top Starter
Matthijs de Ligt,Bayern Munich,de Bundesliga,DF,22,2403,26.7,,,,,584.6137241962851,Top Starter,584.6137241962851,513.5,Top Starter
Dimitris Limnios,Köln,de Bundesliga,FW,24,39,0.4,,,,,,,,,Below Big-5 Level
Victor Lindelöf,Manchester Utd,eng Premier League,DF,28,1365,15.2,,,,,665.8838196389905,Top Starter,665.8838196389905,702.6,Top Starter
Jesper Lindstrøm,Eint Frankfurt,de Bundesliga,Off_MF,22,1679,18.7,581.5233366134242,Top Starter,,,,,581.5233366134242,641.7,Top Starter
Karol Linetty,Torino,it Serie A,MF,27,1886,21.0,,,343.6593670852111,Solid Squad Player,,,343.6593670852111,311.4,Solid Squad Player
Jesse Lingard,Nott'ham Forest,eng Premier League,FW,29,923,10.3,128.27734800892995,Below Big-5 Level,,,,,128.27734800892995,125.8,Below Big-5 Level
Samuel Lino,Valencia,es La Liga,FW,22,2887,32.1,321.42519109765425,Solid Squad Player,,,,,321.42519109765425,371.4,Solid Squad Player
Pol Lirola,Elche,es La Liga,DF,24,628,7.0,,,,,409.1115647566713,Top Starter,409.1115647566713,211.3,Solid Squad Player
Marcin Listkowski,Lecce,it Serie A,Off_MF,24,77,0.9,,,,,,,,,Below Big-5 Level
Valentino Livramento,Southampton,eng Premier League,DF,19,28,0.3,,,,,,,,,Below Big-5 Level
Dejan Ljubicic,Köln,de Bundesliga,Off_MF,24,1710,19.0,383.20409200159344,Solid Squad Player,,,,,383.20409200159344,390.0,Solid Squad Player
Javier Llabrés,Mallorca,es La Liga,FW,19,17,0.2,,,,,,,,,Below Big-5 Level
Diego Llorente,Leeds United,eng Premier League,DF,28,649,7.2,,,,,720.6588609651112,Top Starter,720.6588609651112,807.4,World Class
Diego Llorente,Roma,it Serie A,DF,28,573,6.4,,,,,562.6296562044278,Top Starter,562.6296562044278,472.7,Top Starter
Marcos Llorente,Atlético Madrid,es La Liga,Off_MF,27,1703,18.9,370.57881586850755,Solid Squad Player,,,,,370.57881586850755,388.5,Solid Squad Player
Giovani Lo Celso,Villarreal,es La Liga,Off_MF,26,1126,12.5,639.1573305882227,Top Starter,,,,,639.1573305882227,740.0,Top Starter
Stanislav Lobotka,Napoli,it Serie A,MF,27,3101,34.5,,,361.63451543578964,Solid Squad Player,,,361.63451543578964,335.6,Solid Squad Player
Manuel Locatelli,Juventus,it Serie A,MF,24,2446,27.2,,,419.17307021130324,Top Starter,,,419.17307021130324,413.2,Top Starter
Luka Lochoshvili,Cremonese,it Serie A,DF,24,1839,20.4,,,,,600.6244961858816,Top Starter,600.6244961858816,543.2,Top Starter
Bradley Locko,Reims,fr Ligue 1,DF,20,1059,11.8,,,,,668.9460183624892,Top Starter,668.9460183624892,618.9,Top Starter
Bradley Locko,Brest,fr Ligue 1,DF,20,270,3.0,,,,,,,,,Below Big-5 Level
Renan Lodi,Nott'ham Forest,eng Premier League,DF,24,2214,24.6,,,,,599.9603641534303,Top Starter,599.9603641534303,576.5,Top Starter
Ruben Loftus-Cheek,Chelsea,eng Premier League,MF,26,1536,17.1,,,470.4938739456148,Top Starter,,,470.4938739456148,502.0,Top Starter
Sean Longstaff,Newcastle Utd,eng Premier League,MF,24,2518,28.0,,,475.16041423521517,Top Starter,,,475.16041423521517,508.5,Top Starter
Ademola Lookman,Atalanta,it Serie A,FW,24,1729,19.2,769.7263910088022,World Class,,,,,769.7263910088022,911.9,Exceptional
Rony Lopes,Troyes,fr Ligue 1,Off_MF,26,2346,26.1,576.8524897145859,Top Starter,,,,,576.8524897145859,605.6,Top Starter
David López,Girona,es La Liga,DF,32,1652,18.4,,,,,612.1614668251259,Top Starter,612.1614668251259,599.8,Top Starter
Diego López,Valencia,es La Liga,FW,20,447,5.0,836.3599558336401,World Class,,,,,836.3599558336401,1000.0,Exceptional
Maxime Lopez,Sassuolo,it Serie A,MF,24,2296,25.5,,,482.6780975151036,Top Starter,,,482.6780975151036,498.8,Top Starter
Unai López,Rayo Vallecano,es La Liga,MF,26,1254,13.9,,,673.076837340708,Top Starter,,,673.076837340708,783.6,World Class
Dion Lopy,Reims,fr Ligue 1,MF,20,1379,15.3,,,521.3164227097128,Top Starter,,,521.3164227097128,521.9,Top Starter
Anthony Losilla,Bochum,de Bundesliga,MF,36,2720,30.2,,,372.7067028350013,Solid Squad Player,,,372.7067028350013,350.6,Solid Squad Player
Jordan Lotomba,Nice,fr Ligue 1,DF,23,2453,27.3,,,,,603.744114229897,Top Starter,603.744114229897,502.8,Top Starter
Matteo Lovato,Salernitana,it Serie A,DF,22,814,9.0,,,,,635.1475734297618,Top Starter,635.1475734297618,607.3,Top Starter
Dejan Lovren,Lyon,fr Ligue 1,DF,33,1459,16.2,,,,,722.9400075235294,Top Starter,722.9400075235294,714.9,Top Starter
Sandi Lovrić,Udinese,it Serie A,Off_MF,24,2335,25.9,521.1827185891976,Top Starter,,,,,521.1827185891976,565.1,Top Starter
Jamal Lowe,Bournemouth,eng Premier League,MF,28,12,0.1,,,,,,,,,Below Big-5 Level
Anthony Lozano,Cádiz,es La Liga,FW,29,1443,16.0,181.47316595942758,Below Big-5 Level,,,,,181.47316595942758,193.4,Below Big-5 Level
Hirving Lozano,Napoli,it Serie A,FW,27,1605,17.8,391.0406420842292,Solid Squad Player,,,,,391.0406420842292,445.0,Top Starter
Pol Lozano,Espanyol,es La Liga,Def_MF,22,17,0.2,,,,,,,,,Below Big-5 Level
Jean Lucas,Monaco,fr Ligue 1,MF,24,291,3.2,,,,,,,,,Below Big-5 Level
Jhon Lucumí,Bologna,it Serie A,DF,24,2900,32.2,,,,,633.2340091382996,Top Starter,633.2340091382996,603.8,Top Starter
José Luis Gayà,Valencia,es La Liga,DF,27,2709,30.1,,,,,522.2438226366671,Top Starter,522.2438226366671,427.8,Top Starter
José Luis Morales,Villarreal,es La Liga,FW,35,1211,13.5,563.146548440666,Top Starter,,,,,563.146548440666,678.7,Top Starter
José Luis Palomino,Atalanta,it Serie A,DF,32,759,8.4,,,,,753.9222696523713,World Class,753.9222696523713,827.8,World Class
Douglas Luiz,Aston Villa,eng Premier League,MF,24,2927,32.5,,,698.9878526578693,Top Starter,,,698.9878526578693,819.6,World Class
Romelu Lukaku,Inter,it Serie A,FW,29,1660,18.4,675.2044451263728,Top Starter,,,,,675.2044451263728,795.4,World Class
Castello Lukeba,Lyon,fr Ligue 1,DF,19,2986,33.2,,,,,664.6441921370357,Top Starter,664.6441921370357,611.2,Top Starter
Dodi Lukebakio,Hertha BSC,de Bundesliga,FW,24,2397,26.6,361.00288962029225,Solid Squad Player,,,,,361.00288962029225,407.9,Top Starter
Saša Lukić,Fulham,eng Premier League,MF,25,412,4.6,,,,,,,,,Below Big-5 Level
Saša Lukić,Torino,it Serie A,MF,25,1195,13.3,,,459.3605996897508,Top Starter,,,459.3605996897508,467.4,Top Starter
Sebastiano Luperto,Empoli,it Serie A,DF,25,3135,34.8,,,,,601.2835995742444,Top Starter,601.2835995742444,544.5,Top Starter
Lyanco,Southampton,eng Premier League,DF,25,1180,13.1,,,,,750.764393046849,World Class,750.764393046849,865.0,World Class
Charalampos Lykogiannis,Bologna,it Serie A,DF,28,1108,12.3,,,,,468.2509461854647,Top Starter,468.2509461854647,297.6,Solid Squad Player
Youssouf M'Changama,Auxerre,fr Ligue 1,MF,31,1081,12.0,,,371.0537738787222,Solid Squad Player,,,371.0537738787222,327.7,Solid Squad Player
Awer Mabil,Cádiz,es La Liga,Off_MF,26,165,1.8,,,,,,,,,Below Big-5 Level
Alexis Mac Allister,Brighton,eng Premier League,MF,23,2886,32.1,,,609.371541642454,Top Starter,,,609.371541642454,695.1,Top Starter
Deiver Machado,Lens,fr Ligue 1,DF,28,2184,24.3,,,,,414.0607593748474,Top Starter,414.0607593748474,165.3,Below Big-5 Level
Darwin Machís,Valladolid,es La Liga,FW,29,599,6.7,271.0837173546845,Solid Squad Player,,,,,271.0837173546845,307.4,Solid Squad Player
James Maddison,Leicester City,eng Premier League,Off_MF,25,2480,27.6,802.5967630998497,World Class,,,,,802.5967630998497,953.9,Exceptional
Noni Madueke,Chelsea,eng Premier League,FW,20,643,7.1,315.5985963773868,Solid Squad Player,,,,,315.5985963773868,364.0,Solid Squad Player
Pablo Maffeo,Mallorca,es La Liga,DF,25,2975,33.1,,,,,500.2537649538195,Top Starter,500.2537649538195,385.7,Solid Squad Player
Gabriel Magalhães,Arsenal,eng Premier League,DF,24,3409,37.9,,,,,555.5210027615807,Top Starter,555.5210027615807,491.4,Top Starter
Lisandro Magallán,Elche,es La Liga,DF,28,902,10.0,,,,,606.3409379586044,Top Starter,606.3409379586044,588.7,Top Starter
Soungoutou Magassa,Monaco,fr Ligue 1,MF,18,82,0.9,,,,,,,,,Below Big-5 Level
Giulio Maggiore,Salernitana,it Serie A,MF,24,894,9.9,,,280.03676170686833,Solid Squad Player,,,280.03676170686833,225.6,Solid Squad Player
Giangiacomo Magnani,Hellas Verona,it Serie A,DF,26,1532,17.0,,,,,609.7340933498966,Top Starter,609.7340933498966,560.2,Top Starter
Hugo Magnetti,Brest,fr Ligue 1,MF,24,1688,18.8,,,441.1166632797289,Top Starter,,,441.1166632797289,418.3,Top Starter
Yohann Magnin,Clermont Foot,fr Ligue 1,MF,25,2399,26.7,,,382.647802284402,Solid Squad Player,,,382.647802284402,342.7,Solid Squad Player
Harry Maguire,Manchester Utd,eng Premier League,DF,29,767,8.5,,,,,704.7362000532394,Top Starter,704.7362000532394,776.9,World Class
Jon Magunazelaia,Real Sociedad,es La Liga,Off_MF,21,65,0.7,,,,,,,,,Below Big-5 Level
Riyad Mahrez,Manchester City,eng Premier League,FW,31,1920,21.3,558.748050255921,Top Starter,,,,,558.748050255921,673.1,Top Starter
Arne Maier,Augsburg,de Bundesliga,Off_MF,23,1960,21.8,323.20564875510365,Solid Squad Player,,,,,323.20564875510365,313.8,Solid Squad Player
